Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF,WSeed,LSeed,Win,SeedDiff,WScore_Rolling_7,LScore_Rolling_7,Win_Pct_Rolling_7,win
2007,134,1197,69,1310,77,N,0,24,62,8,27,21,28,17,25,10,11,5,2,17,24,62,4,17,7,28,15,27,13,13,6,3,26,16,16,1,0,,,,0
2007,136,1403,75,1130,84,N,0,30,57,8,20,16,20,11,24,16,8,3,9,10,30,57,7,17,8,20,11,16,11,6,4,0,15,10,7,1,-3,,,,0
2007,136,1330,46,1139,57,N,0,19,46,9,24,10,16,9,26,11,11,6,3,15,19,46,4,20,6,16,12,22,4,11,8,4,21,12,5,1,-7,,,,0
2007,136,1125,55,1207,80,N,0,29,53,7,16,15,20,12,27,17,12,9,4,16,29,53,6,26,9,20,15,15,10,12,6,1,16,15,2,1,-13,,,,0
2007,136,1211,57,1231,70,N,0,23,58,9,25,15,16,12,33,15,13,3,2,14,23,58,7,19,12,16,6,24,14,10,6,5,17,10,7,1,-3,,,,0
2007,136,1390,58,1257,78,N,0,25,51,7,17,21,28,8,18,12,13,11,1,25,25,51,3,12,13,28,17,20,10,21,2,1,22,11,6,1,-5,,,,0
2007,136,1172,70,1268,82,N,0,31,68,6,17,14,19,19,35,19,22,8,4,15,31,68,10,37,12,19,13,22,17,17,13,2,17,13,4,1,-9,,,,0
2007,136,1266,49,1277,61,N,0,22,41,4,10,13,15,4,24,17,15,6,3,18,22,41,10,29,9,15,12,17,7,15,6,4,19,8,9,1,1,,,,0
2007,136,1184,65,1314,86,N,0,37,57,6,13,6,11,11,27,24,22,7,6,8,37,57,6,22,3,11,6,10,14,16,12,1,13,16,1,1,-15,,,,0
2007,136,1148,57,1326,78,N,0,28,54,11,20,11,18,9,26,14,10,5,2,5,28,54,10,26,9,18,6,21,8,12,4,3,12,16,1,1,-15,,,,0
2007,136,1460,58,1338,79,N,0,30,55,10,21,9,14,8,36,21,17,3,7,12,30,55,5,20,7,14,13,17,12,8,9,1,15,14,3,1,-11,,,,0
2007,136,1335,52,1401,68,N,0,24,51,5,13,15,27,11,29,10,8,4,5,13,24,51,4,20,6,27,8,19,8,10,2,1,19,14,3,1,-11,,,,0
2007,136,1451,42,1417,70,N,0,27,58,10,19,6,9,13,22,18,13,6,5,18,27,58,1,6,15,9,6,19,8,17,5,3,13,15,2,1,-13,,,,0
2007,136,1181,77,1433,79,N,0,26,61,9,16,18,24,14,17,14,11,13,1,26,26,61,3,11,20,24,18,24,11,17,5,6,19,6,11,1,5,,,,0
2007,136,1203,44,1435,77,N,0,26,61,12,31,13,16,15,26,22,11,6,3,22,26,61,3,14,15,16,14,22,6,20,3,5,16,11,6,1,-5,,,,0
2007,136,1331,54,1450,70,N,0,27,57,5,13,11,12,11,25,12,6,3,8,16,27,57,6,21,10,12,14,20,11,12,3,4,13,14,3,1,-11,,,,0
2007,136,1140,77,1462,79,N,0,24,56,8,17,23,29,13,24,12,10,3,4,19,24,56,9,19,10,29,15,21,10,10,2,2,23,8,9,1,1,,,,0
2007,137,1238,69,1196,112,N,0,43,73,10,28,16,27,24,38,27,12,5,6,13,43,73,6,22,13,27,7,12,10,8,8,1,20,16,1,1,-15,,,,0
2007,137,1310,67,1242,107,N,0,40,74,13,22,14,26,13,37,29,12,14,7,26,40,74,2,19,23,26,16,27,9,21,12,1,17,16,1,1,-15,,,,0
2007,137,1437,58,1246,67,N,0,20,44,5,19,22,31,10,27,12,11,5,5,18,20,44,7,21,15,31,10,20,8,8,5,2,22,9,8,1,-1,,,,0
2007,137,1317,58,1272,73,N,0,25,62,4,16,19,27,20,25,12,16,6,8,19,25,62,4,10,16,27,11,23,12,19,6,5,25,15,2,1,-13,,,,0
2007,137,1166,71,1305,77,N,1,28,62,7,20,14,17,15,33,16,19,2,9,16,28,62,3,19,8,17,11,20,12,6,10,1,17,10,7,1,-3,,,,0
2007,137,1275,56,1332,58,N,0,19,44,5,16,15,17,4,20,10,5,3,1,12,19,44,7,20,7,17,3,21,10,7,1,4,15,14,3,1,-11,,,,0
2007,137,1112,63,1345,72,N,0,24,63,5,17,19,29,19,20,10,8,12,1,18,24,63,4,15,17,29,9,23,16,17,6,6,23,8,9,1,1,,,,0
2007,137,1221,51,1356,61,N,0,18,41,2,12,23,30,9,19,11,18,9,3,21,18,41,1,11,22,30,11,19,10,20,9,0,23,13,4,1,-9,,,,0
2007,137,1253,86,1397,121,N,0,43,73,14,27,21,30,16,27,25,6,11,4,20,43,73,12,21,10,30,9,19,11,13,2,3,23,12,5,1,-7,,,,0
2007,137,1308,67,1400,79,N,0,25,51,4,16,25,26,9,21,11,15,8,4,14,25,51,7,25,10,26,16,18,14,17,5,0,22,13,4,1,-9,,,,0
2007,137,1210,63,1424,67,N,0,19,60,8,30,21,27,24,20,15,9,5,5,20,19,60,3,11,10,27,21,20,11,11,6,4,23,10,7,1,-3,,,,0
2007,137,1116,60,1425,77,N,0,25,50,4,13,23,25,9,30,10,12,8,5,18,25,50,3,20,15,25,10,16,5,11,5,3,20,12,5,1,-7,,,,0
2007,137,1107,57,1438,84,N,0,30,56,9,17,15,18,15,26,16,8,3,5,14,30,56,8,26,5,18,12,13,16,9,2,4,19,13,4,1,-9,,,,0
2007,137,1228,52,1439,54,N,0,15,42,6,14,18,28,4,18,11,9,11,4,12,15,42,6,17,8,28,9,28,12,21,3,1,22,12,5,1,-7,,,,0
2007,137,1323,64,1457,74,N,0,28,62,8,21,10,19,10,33,20,13,5,6,16,28,62,4,22,4,19,12,29,10,13,10,2,22,6,11,1,5,,,,0
2007,137,1394,63,1458,76,N,0,22,55,7,20,25,30,11,23,13,10,8,4,21,22,55,6,12,17,30,7,27,16,17,5,5,26,15,2,1,-13,,,,0
2007,138,1268,59,1139,62,N,0,23,52,12,26,4,6,8,15,14,12,10,0,15,23,52,6,11,7,6,14,23,13,17,4,8,13,4,5,1,1,,,,0
2007,138,1130,55,1207,62,N,0,22,52,4,16,14,19,17,21,12,10,6,7,14,22,52,6,21,7,19,16,17,9,9,6,3,17,7,2,1,-5,,,,0
2007,138,1277,67,1314,81,N,0,25,52,6,16,25,34,14,26,12,10,6,3,17,25,52,8,20,15,34,11,18,15,10,5,0,27,9,1,1,-8,,,,0
2007,138,1462,71,1326,78,N,1,26,63,9,21,17,20,12,33,10,14,5,6,19,26,63,8,23,11,20,5,23,13,9,4,2,21,9,1,1,-8,,,,0
2007,138,1433,79,1338,84,N,1,31,57,6,12,16,27,14,28,20,16,5,6,17,31,57,7,23,14,27,15,19,13,7,9,3,22,11,3,1,-8,,,,0
2007,138,1257,69,1401,72,N,0,19,41,5,8,29,39,6,19,9,11,6,1,23,19,41,5,18,24,39,8,22,5,14,3,7,28,6,3,1,-3,,,,0
2007,138,1231,49,1417,54,N,0,17,47,2,9,18,24,9,29,10,10,6,2,19,17,47,5,16,10,24,13,25,8,12,4,4,19,7,2,1,-5,,,,0
2007,138,1450,74,1435,78,N,2,27,63,10,27,14,18,11,28,13,17,12,2,17,27,63,7,19,13,18,9,27,16,19,10,4,16,3,6,1,3,,,,0
2007,139,1345,67,1196,74,N,0,21,42,5,18,27,31,7,24,11,15,7,4,14,21,42,5,17,6,31,11,17,15,12,12,1,23,9,1,1,-8,,,,0
2007,139,1246,76,1242,88,N,0,30,53,10,16,18,23,9,21,19,11,7,5,21,30,53,10,26,18,23,15,17,17,12,5,2,22,8,1,1,-7,,,,0
2007,139,1305,62,1272,78,N,0,23,59,6,17,26,34,16,24,10,10,7,5,16,23,59,5,21,15,34,10,20,16,14,5,5,22,7,2,1,-5,,,,0
2007,139,1457,61,1332,75,N,0,27,56,11,23,10,12,10,21,8,10,4,0,13,27,56,8,31,5,12,18,20,13,15,4,3,14,11,3,1,-8,,,,0
2007,139,1439,48,1356,63,N,0,19,43,12,21,13,23,6,24,11,9,5,3,19,19,43,2,13,8,23,5,24,3,11,3,2,21,5,4,1,-1,,,,0
2007,139,1438,74,1397,77,N,0,22,54,11,26,22,32,12,27,12,16,7,0,25,22,54,7,26,31,32,6,23,5,12,5,5,26,4,5,1,1,,,,0
2007,139,1458,68,1424,74,N,0,24,52,10,20,16,20,6,27,12,9,3,2,22,24,52,5,21,21,20,7,24,14,8,6,1,21,2,7,1,5,,,,0
2007,139,1400,68,1425,87,N,0,27,59,6,16,27,38,13,30,13,10,6,2,16,27,59,7,28,13,38,11,24,10,14,3,3,27,4,5,1,1,,,,0
2007,143,1356,58,1242,61,N,0,25,42,1,6,10,19,6,20,16,19,9,1,16,25,42,6,25,10,19,17,14,9,15,6,2,21,4,1,1,-3,,,,0
2007,143,1401,64,1272,65,N,0,23,54,5,17,14,21,11,20,8,8,2,6,15,23,54,3,10,5,21,12,24,14,8,4,0,20,3,2,1,-1,,,,0
2007,143,1397,84,1326,85,N,0,27,51,8,22,23,35,8,25,13,8,3,5,17,27,51,16,31,8,35,10,24,14,7,4,1,24,5,1,1,-4,,,,0
2007,143,1338,55,1417,64,N,0,18,42,5,13,23,26,6,27,10,14,1,2,18,18,42,7,16,8,26,8,19,13,10,5,2,23,3,2,1,-1,,,,0
2007,144,1139,57,1196,65,N,0,17,34,8,19,23,28,6,21,9,13,1,6,16,17,34,7,19,10,28,11,14,8,9,7,0,25,5,1,1,-4,,,,0
2007,144,1435,65,1207,66,N,0,25,56,8,19,8,14,16,24,14,11,3,3,18,25,56,9,27,14,14,8,18,17,5,5,4,16,6,2,1,-4,,,,0
2007,144,1425,64,1314,74,N,0,30,77,2,14,12,17,20,26,11,9,6,4,14,30,77,5,18,7,17,10,29,13,18,5,7,19,5,1,1,-4,,,,0
2007,144,1424,72,1332,76,N,0,23,48,13,23,17,22,7,30,11,17,4,3,20,23,48,9,33,7,22,19,19,13,8,8,3,21,7,3,1,-4,,,,0
2007,145,1272,76,1326,92,N,0,26,51,5,17,35,41,9,25,9,8,8,2,15,26,51,10,22,14,41,15,20,10,11,5,3,29,2,1,1,-1,,,,0
2007,145,1242,55,1417,68,N,0,24,45,8,17,12,18,10,21,12,25,15,3,14,24,45,4,8,5,18,14,14,17,21,17,6,19,1,2,1,1,,,,0
2007,146,1332,77,1196,85,N,0,23,48,11,24,28,43,15,24,10,18,5,5,14,23,48,8,22,15,43,8,16,13,13,8,2,30,3,1,1,-2,,,,0
2007,146,1314,84,1207,96,N,1,38,66,8,14,12,18,11,27,26,10,4,11,18,38,66,5,20,29,18,21,22,15,9,5,4,19,1,2,1,1,,,,0
2007,152,1417,66,1196,76,N,0,24,45,9,22,19,31,8,35,10,16,2,6,17,24,45,5,23,11,31,6,20,12,3,6,0,26,2,1,1,-1,,,,0
2007,152,1207,60,1326,67,N,0,25,57,4,14,13,19,16,21,13,8,8,3,10,25,57,7,21,3,19,9,21,17,14,3,3,15,2,1,1,-1,,,,0
2007,154,1326,75,1196,84,N,0,26,53,10,18,22,25,10,28,11,15,5,3,19,26,53,4,23,11,25,10,18,10,7,11,4,20,1,1,1,0,,,,0
2008,134,1164,60,1291,69,N,0,19,55,5,20,26,32,13,28,10,11,7,3,16,19,55,4,17,6,32,8,26,9,11,2,6,22,16,16,1,0,,,,0
2008,136,1125,70,1181,71,N,0,25,58,6,21,15,21,13,27,9,15,11,2,17,25,58,8,23,10,21,9,24,12,14,7,2,21,15,2,1,-13,,,,0
2008,136,1340,61,1242,85,N,0,33,61,12,25,7,15,15,23,21,11,10,3,15,33,61,9,25,10,15,13,18,11,16,8,3,18,16,1,1,-15,,,,0
2008,136,1425,67,1243,80,N,0,29,60,7,16,15,26,21,23,15,13,7,1,21,29,60,6,12,19,26,9,18,12,11,6,4,24,6,11,1,5,,,,0
2008,136,1246,66,1266,74,N,0,23,52,5,13,23,29,15,19,10,7,5,3,18,23,52,8,20,12,29,9,17,13,12,4,5,22,11,6,1,-5,,,,0
2008,136,1396,61,1277,72,N,0,26,54,4,15,16,18,10,27,19,12,4,2,18,26,54,6,23,13,18,11,18,13,11,7,2,12,12,5,1,-7,,,,0
2008,136,1206,50,1323,68,N,0,26,57,9,21,7,11,11,31,14,13,4,5,15,26,57,3,17,9,11,11,23,8,11,5,2,14,12,5,1,-7,,,,0
2008,136,1331,63,1338,82,N,0,32,69,8,22,10,13,16,34,17,9,5,1,13,32,69,9,22,10,13,11,22,10,10,6,5,11,13,4,1,-9,,,,0
2008,136,1124,79,1345,90,N,0,33,67,9,20,15,18,16,27,14,13,6,6,18,33,67,8,28,15,18,16,21,11,11,9,1,15,11,6,1,-5,,,,0
2008,136,1165,53,1390,77,N,0,31,56,8,18,7,10,13,34,20,19,5,7,15,31,56,8,26,9,10,10,15,7,11,8,3,17,14,3,1,-11,,,,0
2008,136,1140,62,1401,67,N,0,25,46,8,16,9,17,9,28,18,13,2,0,15,25,46,7,22,7,17,8,17,13,7,6,1,15,8,9,1,1,,,,0
2008,136,1290,29,1417,70,N,0,27,57,8,20,8,11,12,40,20,12,7,13,9,27,57,1,14,2,11,15,19,7,11,7,5,9,16,1,1,-15,,,,0
2008,136,1245,58,1424,71,N,0,29,57,6,18,7,9,7,29,16,19,11,7,16,29,57,5,17,11,9,12,22,9,20,10,1,14,9,8,1,-1,,,,0
2008,136,1457,40,1450,71,N,0,29,49,4,13,9,13,8,32,20,10,4,3,11,29,49,6,19,2,13,6,15,7,7,5,4,13,13,4,1,-9,,,,0
2008,136,1112,65,1452,75,N,0,28,55,11,19,8,9,6,21,16,9,6,3,17,28,55,6,15,17,9,6,21,12,12,3,3,14,10,7,1,-3,,,,0
2008,136,1168,56,1458,71,N,0,25,59,3,16,18,25,18,32,13,17,8,7,11,25,59,7,21,7,25,7,20,7,14,9,0,25,14,3,1,-11,,,,0
2008,136,1208,61,1462,73,N,0,20,47,6,18,27,33,6,23,11,8,9,1,12,20,47,6,18,3,33,6,24,10,14,4,3,22,14,3,1,-11,,,,0
2008,137,1231,72,1116,86,N,0,26,48,8,17,26,33,9,25,14,12,5,4,18,26,48,10,24,6,33,14,16,14,10,8,3,23,8,9,1,1,,,,0
2008,137,1375,61,1139,81,N,0,27,53,15,28,12,13,7,21,18,10,9,1,21,27,53,6,20,13,13,13,17,8,13,5,4,19,10,7,1,-3,,,,0
2008,137,1211,76,1172,82,N,0,28,57,11,22,15,21,10,19,18,14,9,1,18,28,57,12,27,8,21,11,23,14,19,11,1,19,7,10,1,3,,,,0
2008,137,1420,47,1207,66,N,0,26,51,8,23,6,14,11,29,14,15,6,2,12,26,51,8,26,7,14,9,20,8,12,12,0,16,15,2,1,-13,,,,0
2008,137,1129,61,1257,79,N,0,29,52,12,24,9,18,7,20,15,16,10,6,17,29,52,4,17,5,18,11,20,15,19,5,0,13,14,3,1,-11,,,,0
2008,137,1426,63,1272,87,N,0,28,54,9,20,22,35,16,23,18,12,7,5,18,28,54,4,13,11,35,12,17,16,14,5,3,23,16,1,1,-15,,,,0
2008,137,1388,64,1274,78,N,0,28,63,5,13,17,21,13,34,14,16,4,4,20,28,63,8,23,12,21,10,23,15,14,3,4,20,10,7,1,-3,,,,0
2008,137,1332,69,1280,76,N,0,24,51,4,17,24,36,8,32,16,12,5,6,15,24,51,9,38,16,36,11,25,13,10,6,2,26,9,8,1,-1,,,,0
2008,137,1291,74,1314,113,N,0,43,71,7,16,20,25,18,30,25,9,11,4,16,43,71,7,22,11,25,9,13,16,15,7,1,18,16,1,1,-15,,,,0
2008,137,1386,64,1328,72,N,0,24,42,6,14,18,26,6,19,14,9,5,2,18,24,42,6,14,10,26,9,15,11,12,4,0,22,11,6,1,-5,,,,0
2008,137,1163,69,1360,70,N,1,31,65,4,12,4,7,12,19,13,11,11,4,21,31,65,3,6,16,7,16,25,14,15,5,4,16,4,13,1,9,,,,0
2008,137,1435,62,1373,83,N,0,26,46,9,20,22,25,5,24,16,17,10,0,11,26,46,4,20,8,25,14,17,12,16,9,0,19,4,13,1,9,,,,0
2008,137,1110,57,1397,72,N,0,22,45,6,19,22,31,6,21,13,14,12,3,16,22,45,9,25,6,31,18,21,9,22,5,3,26,15,2,1,-13,,,,0
2008,137,1122,54,1400,74,N,0,27,55,10,22,10,18,15,29,17,11,2,6,16,27,55,6,23,14,18,18,17,10,7,4,1,19,15,2,1,-13,,,,0
2008,137,1155,69,1437,75,N,0,22,44,7,13,24,29,5,31,8,19,6,1,15,22,44,9,33,14,29,12,19,9,14,8,3,24,5,12,1,7,,,,0
2008,137,1179,99,1443,101,N,1,37,68,14,28,13,19,13,28,18,22,5,4,29,37,68,16,42,31,19,19,20,18,15,8,4,21,5,12,1,7,,,,0
2008,138,1424,56,1242,75,N,0,29,50,5,13,12,19,7,29,9,10,7,1,26,29,50,5,22,27,19,9,17,6,10,6,1,20,8,1,1,-7,,,,0
2008,138,1338,54,1277,65,N,0,25,52,6,10,9,9,10,27,12,15,1,3,17,25,52,2,17,18,9,9,17,4,9,8,9,16,4,5,1,1,,,,0
2008,138,1266,81,1390,82,N,1,28,60,7,14,19,28,11,27,23,8,4,4,14,28,60,10,30,9,28,17,28,15,9,3,3,24,6,3,1,-3,,,,0
2008,138,1401,49,1417,51,N,0,19,44,6,18,7,11,8,21,7,14,7,11,16,19,44,2,10,3,11,10,19,12,11,2,2,15,9,1,1,-8,,,,0
2008,138,1323,41,1450,61,N,0,24,54,4,17,9,14,8,29,14,7,8,2,15,24,54,3,17,12,14,12,26,7,13,3,3,16,5,4,1,-1,,,,0
2008,138,1181,67,1452,73,N,0,25,62,4,11,19,22,19,28,12,17,1,5,25,25,62,5,22,24,22,7,20,6,13,6,3,23,2,7,1,5,,,,0
2008,138,1243,55,1458,72,N,0,24,46,9,22,15,24,4,22,10,10,3,0,18,24,46,0,13,13,24,12,24,4,13,4,1,23,11,3,1,-8,,,,0
2008,138,1345,78,1462,85,N,0,27,50,5,12,26,33,5,29,12,14,5,3,17,27,50,8,21,18,33,13,24,9,10,8,4,26,6,3,1,-3,,,,0
2008,139,1207,70,1172,74,N,0,22,57,6,28,24,30,12,16,10,5,6,0,20,22,57,10,18,8,30,7,23,11,20,2,3,27,2,10,1,8,,,,0
2008,139,1328,48,1257,78,N,0,32,54,9,17,5,15,10,23,24,12,7,3,18,32,54,5,18,13,15,10,18,9,16,3,3,18,6,3,1,-3,,,,0
2008,139,1280,74,1272,77,N,0,28,63,6,16,15,32,19,26,19,5,3,11,16,28,63,8,19,14,32,11,26,9,8,2,7,23,8,1,1,-7,,,,0
2008,139,1116,77,1314,108,N,0,44,65,8,16,12,17,11,21,28,7,3,5,18,44,65,5,18,16,17,14,13,11,9,5,3,13,9,1,1,-8,,,,0
2008,139,1139,71,1397,76,N,1,26,59,5,19,19,29,16,30,12,20,5,3,24,26,59,9,26,18,29,15,24,11,14,11,1,25,7,2,1,-5,,,,0
2008,139,1274,72,1400,75,N,0,25,57,13,26,12,21,16,25,17,13,3,7,19,25,57,9,22,19,21,8,22,10,9,4,3,19,7,2,1,-5,,,,0
2008,139,1373,72,1437,84,N,0,30,56,6,13,18,24,6,31,15,15,8,2,27,30,56,6,21,26,24,10,24,9,13,8,4,19,13,12,1,-1,,,,0
2008,139,1360,63,1443,72,N,0,25,52,6,16,16,21,8,23,11,14,13,6,19,25,52,4,15,17,21,8,22,11,17,8,2,20,13,12,1,-1,,,,0
2008,143,1397,60,1257,79,N,0,26,50,4,14,23,30,9,34,14,20,6,7,23,26,50,5,20,17,30,8,20,12,17,11,1,26,2,3,1,1,,,,0
2008,143,1450,47,1314,68,N,0,25,58,5,15,13,19,14,32,11,13,5,5,16,25,58,2,16,9,19,9,23,9,10,6,5,18,4,1,1,-3,,,,0
2008,143,1443,78,1417,88,N,0,29,58,4,9,26,35,17,34,17,19,6,8,22,29,58,9,24,19,35,18,18,12,11,11,4,24,12,1,1,-11,,,,0
2008,143,1452,75,1462,79,N,1,28,59,11,19,12,21,15,26,16,12,3,5,25,28,59,1,11,18,21,17,21,16,8,5,6,21,7,3,1,-4,,,,0
2008,144,1458,56,1172,73,N,0,26,53,12,24,9,12,11,17,18,7,9,0,19,26,53,8,23,14,12,14,17,9,12,2,3,13,3,10,1,7,,,,0
2008,144,1437,57,1242,72,N,0,24,45,8,19,16,20,7,26,16,18,8,5,18,24,45,3,17,12,20,15,15,5,14,10,2,17,12,1,1,-11,,,,0
2008,144,1277,74,1272,92,N,0,31,59,4,13,26,35,17,22,13,9,9,7,16,31,59,5,18,11,35,11,17,18,12,2,3,28,5,1,1,-4,,,,0
2008,144,1390,62,1400,82,N,0,32,65,7,22,11,18,14,28,16,6,7,5,14,32,65,6,17,12,18,19,23,13,10,5,4,14,3,2,1,-1,,,,0
2008,145,1257,73,1314,83,N,0,31,58,3,11,18,21,15,18,16,14,9,0,17,31,58,6,19,9,21,13,14,15,19,7,5,19,3,1,1,-2,,,,0
2008,145,1462,57,1417,76,N,0,28,52,7,15,13,18,13,24,17,14,6,6,19,28,52,4,19,11,18,14,14,12,9,6,1,15,3,1,1,-2,,,,0
2008,146,1172,57,1242,59,N,0,23,52,5,14,8,14,10,28,12,14,5,5,16,23,52,8,27,5,14,9,21,17,9,7,2,15,10,1,1,-9,,,,0
2008,146,1400,67,1272,85,N,0,26,52,3,11,30,36,7,32,18,7,4,5,13,26,52,9,28,8,36,13,23,13,8,5,4,25,2,1,1,-1,,,,0
2008,152,1314,66,1242,84,N,0,34,64,5,15,11,14,11,31,17,19,10,9,21,34,64,5,24,13,14,13,20,7,18,7,3,14,1,1,1,0,,,,0
2008,152,1417,63,1272,78,N,0,27,64,4,12,20,23,15,28,10,9,7,6,14,27,64,4,13,11,23,12,24,8,12,6,4,17,1,1,1,0,,,,0
2008,154,1272,68,1242,75,N,1,29,55,3,12,14,15,9,30,14,17,11,1,18,29,55,6,22,12,15,11,17,14,13,11,3,17,1,1,1,0,,,,0
2009,134,1106,43,1287,58,N,0,18,50,4,15,18,24,16,34,13,21,6,2,14,18,50,2,15,5,24,9,18,4,13,7,6,18,16,16,1,0,,,,0
2009,136,1151,47,1163,103,N,0,37,71,6,24,23,39,17,41,28,10,12,6,11,37,71,5,25,8,39,9,25,11,19,5,2,27,16,1,1,-15,,,,0
2009,136,1127,62,1181,86,N,0,28,57,9,20,21,25,17,21,21,15,6,3,14,28,57,7,15,1,25,6,14,9,18,9,4,21,15,2,1,-13,,,,0
2009,136,1103,64,1211,77,N,0,23,44,5,15,26,31,7,27,15,8,5,5,18,23,44,10,23,12,31,11,15,15,8,0,1,23,13,4,1,-9,,,,0
2009,136,1139,71,1261,75,N,0,27,55,6,14,15,21,9,21,14,11,11,8,20,27,55,8,23,19,21,13,21,12,15,3,1,20,9,8,1,-1,,,,0
2009,136,1143,71,1268,84,N,0,31,63,6,16,16,24,16,20,18,9,5,1,17,31,63,7,24,14,24,14,21,12,14,2,2,22,7,10,1,3,,,,0
2009,136,1169,70,1272,81,N,0,29,59,11,28,12,21,12,23,19,14,14,3,16,29,59,7,18,15,21,10,22,10,17,8,2,18,15,2,1,-13,,,,0
2009,136,1155,59,1276,62,N,0,20,51,10,26,12,15,9,24,16,14,5,3,11,20,51,5,22,12,15,21,23,14,11,8,7,19,7,10,1,3,,,,0
2009,136,1347,58,1314,101,N,0,38,84,5,14,20,24,20,39,17,12,11,8,13,38,84,5,17,9,24,20,28,9,18,9,6,17,16,1,1,-15,,,,0
2009,136,1288,54,1328,82,N,0,29,48,4,12,20,32,7,38,15,15,5,6,11,29,48,6,23,4,32,20,16,10,7,9,1,24,15,2,1,-13,,,,0
2009,136,1320,56,1345,61,N,0,21,52,3,15,16,22,10,22,11,10,8,3,13,21,52,7,22,9,22,9,21,13,14,6,3,20,12,5,1,-7,,,,0
2009,136,1278,62,1400,76,N,0,27,57,11,20,11,19,14,27,12,14,6,1,18,27,57,4,13,14,19,8,22,12,12,6,2,20,10,7,1,-3,,,,0
2009,136,1140,66,1401,79,N,0,30,52,6,17,13,19,7,28,20,14,2,6,15,30,52,7,16,13,19,7,19,15,10,11,1,20,8,9,1,1,,,,0
2009,136,1433,64,1417,65,N,0,21,52,6,12,17,19,9,24,9,12,9,1,20,21,52,6,15,18,19,10,21,14,12,5,4,17,11,6,1,-5,,,,0
2009,136,1110,67,1437,80,N,0,24,50,6,18,26,29,10,28,15,16,8,8,12,24,50,10,31,3,29,7,17,16,12,8,1,24,14,3,1,-11,,,,0
2009,136,1228,72,1443,76,N,0,27,56,9,19,13,22,9,28,13,15,8,4,12,27,56,5,18,5,22,5,24,14,12,9,3,24,5,12,1,7,,,,0
2009,136,1280,58,1449,71,N,0,27,62,2,9,15,21,17,28,13,15,5,0,21,27,62,5,18,13,21,14,21,5,17,5,5,22,13,4,1,-9,,,,0
2009,137,1428,71,1112,84,N,0,30,55,4,12,20,28,11,23,11,14,13,2,15,30,55,8,32,9,28,16,19,16,20,7,3,22,5,12,1,7,,,,0
2009,137,1396,57,1113,66,N,0,20,39,8,14,18,24,3,24,12,11,4,1,14,20,39,6,17,13,24,9,20,13,9,5,4,16,11,6,1,-5,,,,0
2009,137,1448,69,1156,84,N,0,31,65,6,15,16,22,14,18,15,6,9,1,17,31,65,5,13,12,22,10,23,10,18,4,13,20,4,13,1,9,,,,0
2009,137,1452,60,1173,68,N,0,25,54,4,10,14,23,13,19,14,9,5,2,22,25,54,5,20,19,23,15,22,10,11,2,4,21,6,11,1,5,,,,0
2009,137,1295,74,1242,84,N,0,32,64,4,12,16,20,10,29,17,5,5,2,17,32,64,10,24,12,20,9,25,9,9,3,4,21,14,3,1,-11,,,,0
2009,137,1287,54,1257,74,N,0,29,50,10,24,6,11,8,21,19,19,9,4,16,29,50,4,11,10,11,13,14,12,20,4,1,10,16,1,1,-15,,,,0
2009,137,1429,57,1266,58,N,0,17,47,5,19,19,23,10,22,7,9,4,2,14,17,47,7,23,6,23,7,19,11,9,2,3,21,11,6,1,-5,,,,0
2009,137,1352,62,1277,77,N,0,28,61,4,13,17,23,17,32,15,10,6,4,15,28,61,5,17,7,23,8,20,16,6,8,7,17,15,2,1,-13,,,,0
2009,137,1165,59,1281,78,N,0,28,59,5,20,17,19,9,28,19,4,4,1,11,28,59,6,21,7,19,17,23,11,9,1,0,15,14,3,1,-11,,,,0
2009,137,1397,75,1329,77,N,0,30,53,7,21,10,13,8,23,13,12,5,0,19,30,53,11,33,16,13,11,17,16,11,4,1,16,9,8,1,-1,,,,0
2009,137,1190,62,1338,72,N,0,24,55,7,19,17,23,9,38,16,18,5,3,16,24,55,4,22,12,23,20,24,12,9,6,3,17,16,1,1,-15,,,,0
2009,137,1326,72,1373,74,N,2,24,72,6,24,20,28,23,30,13,22,9,3,18,24,72,7,25,17,28,9,28,15,20,5,7,21,8,9,1,1,,,,0
2009,137,1372,44,1393,59,N,0,25,55,2,16,7,10,12,43,14,21,3,11,12,25,55,2,21,6,10,14,20,10,6,10,1,11,14,3,1,-11,,,,0
2009,137,1130,55,1425,72,N,0,27,51,4,9,14,19,11,24,19,13,7,6,18,27,51,6,23,13,19,13,17,13,15,5,3,21,7,10,1,3,,,,0
2009,137,1199,59,1458,61,N,1,22,54,9,27,8,12,5,21,10,9,4,2,16,22,54,4,13,15,12,4,29,6,15,6,4,16,5,12,1,7,,,,0
2009,137,1340,59,1462,77,N,0,29,54,8,19,11,18,10,24,12,7,5,2,17,29,54,8,21,7,18,4,17,12,11,6,2,18,13,4,1,-9,,,,0
2009,138,1401,66,1163,92,N,0,33,57,5,10,21,27,12,27,20,9,3,5,16,33,57,3,15,11,27,12,16,17,7,3,3,21,9,1,1,-8,,,,0
